sales_id,customer_key,product_key,date_key,quantity,unit_price,amount
5065,1,5,20240913,7,966.01,6762.07
5066,4,5,20240812,8,1305.31,10442.48
5067,4,2,20230606,5,521.54,2607.7
5068,5,3,20240203,2,334.37,668.74
5069,5,3,20230213,1,465.77,465.77
5070,4,2,20240122,6,1136.43,6818.58
5071,4,3,20240525,1,870.23,870.23
5072,2,5,20231211,5,1023.33,5116.650000000001
5073,5,5,20240318,1,232.02,232.02
5074,1,2,20241028,5,423.64,2118.2
5075,1,2,20240627,2,546.82,1093.64
5076,5,2,20240917,6,792.86,4757.16
5077,1,4,20230607,4,1270.47,5081.88
5078,1,2,20240326,2,856.19,1712.38
5079,4,4,20240416,5,810.57,4052.8500000000004
5080,3,5,20230427,6,1434.61,8607.66
5081,3,1,20241204,7,1113.28,7792.96
5082,5,2,20240618,4,30.45,121.8
5083,2,5,20240616,6,1185.39,7112.34
5084,4,5,20240306,5,181.38,906.9
5085,2,2,20240315,4,273.27,1093.08
5086,1,3,20231014,7,1081.74,7572.18
5087,2,4,20231027,7,1262.0,8834.0
5088,5,2,20240330,2,1277.73,2555.46
5089,2,1,20240827,7,619.21,4334.47
5090,2,1,20240626,6,161.1,966.5999999999999
5091,1,4,20230531,3,459.98,1379.94
5092,4,3,20240229,6,855.61,5133.66
5093,5,5,20230606,1,1402.01,1402.01
5094,2,2,20230814,8,1094.28,8754.24
5095,4,1,20240816,8,946.39,7571.12
5096,1,2,20241126,3,361.3,1083.9
5097,5,1,20240314,1,1069.93,1069.93
5098,3,3,20240719,8,107.05,856.4
5099,3,4,20241221,8,881.86,7054.88
5100,3,1,20231118,8,645.56,5164.48
5101,3,2,20240711,2,1483.53,2967.06
5102,5,5,20230804,1,1268.41,1268.41
5103,4,5,20230308,2,545.29,1090.58
5104,3,4,20231106,1,847.79,847.79
5105,3,5,20240717,7,272.28,1905.9599999999998
5106,2,5,20240329,5,836.98,4184.9
5107,4,2,20230118,1,1295.34,1295.34
5108,4,4,20240830,2,247.63,495.26
5109,4,1,20241008,3,193.91,581.73
5110,5,1,20240714,6,1113.89,6683.34
5111,5,1,20241024,3,1394.39,4183.17
5112,5,5,20230411,7,1274.82,8923.74
5113,5,2,20240515,1,982.06,982.06
5114,1,4,20240902,7,1080.02,7560.139999999999
5115,1,1,20230516,1,695.66,695.66
5116,2,4,20230528,3,894.48,2683.44
5117,4,5,20241224,4,355.26,1421.04
5118,5,4,20240410,5,921.02,4605.1
5119,1,2,20240517,6,90.25,541.5
5120,3,4,20230819,7,1296.82,9077.74
5121,2,3,20230114,6,1043.51,6261.0599999999995
5122,4,4,20230624,4,1116.11,4464.44
5123,2,1,20241009,6,510.67,3064.02
5124,1,3,20230203,8,1022.28,8178.24
5125,3,2,20240924,2,799.08,1598.16
5126,5,2,20231014,5,1073.59,5367.95
5127,3,1,20240605,5,567.28,2836.3999999999996
5128,5,2,20231115,2,1458.49,2916.98
5129,1,3,20241029,8,1427.69,11421.52
5130,1,2,20231127,4,1467.22,5868.88
5131,1,2,20240330,7,815.24,5706.68
5132,1,3,20240630,7,1233.22,8632.54
5133,5,1,20240324,1,884.6,884.6
5134,4,5,20230526,8,818.15,6545.2
5135,2,3,20240608,5,551.81,2759.0499999999997
5136,3,3,20240811,7,1465.08,10255.56
5137,3,1,20240309,4,1233.62,4934.48
5138,4,3,20230812,1,122.93,122.93
5139,2,5,20240525,6,732.65,4395.9
5140,5,2,20240525,2,548.72,1097.44
5141,3,4,20241221,3,912.09,2736.27
5142,2,4,20240207,4,179.08,716.32
5143,5,2,20230401,1,226.64,226.64
5144,3,5,20241108,6,1384.61,8307.66
5145,3,2,20231104,4,359.29,1437.16
5146,1,4,20231222,6,126.73,760.38
5147,3,5,20240203,4,885.04,3540.16
5148,1,4,20240129,4,467.34,1869.36
5149,4,3,20230506,7,285.61,1999.27
5150,3,5,20241027,6,828.53,4971.18
5151,1,4,20240916,5,1117.57,5587.849999999999
5152,1,4,20231211,2,676.88,1353.76
5153,1,2,20241111,3,138.46,415.38
5154,1,4,20231021,2,977.16,1954.32
5155,1,2,20241114,5,1260.72,6303.6
5156,4,4,20230919,1,1065.22,1065.22
5157,5,2,20231022,8,1221.02,9768.16
5158,1,2,20231023,3,815.62,2446.86
5159,2,2,20240310,1,1222.56,1222.56
5160,3,1,20230711,7,1067.94,7475.58
5161,1,5,20240408,4,638.03,2552.12
5162,4,1,20240228,7,1485.17,10396.19
5163,4,1,20231117,1,230.84,230.84
5164,4,2,20230202,5,281.5,1407.5
5165,2,2,20230814,3,1028.07,3084.21
5166,3,5,20230802,1,131.75,131.75
5167,4,4,20240514,4,1339.38,5357.52
5168,3,5,20240408,1,163.34,163.34
5169,5,1,20231108,6,245.84,1475.04
5170,3,4,20230128,2,429.66,859.32
5171,5,2,20231225,4,386.84,1547.36
5172,1,4,20240105,5,1280.91,6404.55
5173,4,3,20240121,3,1306.12,3918.3599999999997
5174,1,1,20230512,7,388.34,2718.3799999999997
5175,4,2,20240101,2,862.23,1724.46
5176,4,5,20230611,6,550.12,3300.7200000000003
5177,2,4,20230927,8,579.05,4632.4
5178,1,3,20240714,1,63.83,63.83
5179,3,1,20231209,3,1120.85,3362.5499999999997
5180,3,1,20231005,4,1251.82,5007.28
5181,3,3,20230704,7,734.64,5142.48
5182,5,5,20231104,4,869.68,3478.72
5183,4,2,20240105,4,122.5,490.0
5184,3,4,20240508,2,576.34,1152.68
5185,3,5,20230406,4,244.5,978.0
5186,1,3,20240422,8,800.83,6406.64
5187,5,3,20241205,4,118.7,474.8
5188,1,3,20231020,1,885.17,885.17
5189,2,4,20240311,8,984.68,7877.44
5190,1,5,20240625,4,101.36,405.44
5191,3,5,20241214,1,113.17,113.17
5192,5,4,20230731,4,151.52,606.08
5193,5,1,20230308,6,160.85,965.0999999999999
5194,3,2,20240227,7,735.04,5145.28
5195,2,1,20240715,1,741.68,741.68
5196,1,5,20240921,8,168.54,1348.32
5197,4,5,20230512,6,649.29,3895.74
5198,3,4,20240715,1,624.66,624.66
5199,1,2,20241103,7,1237.4,8661.800000000001
5200,2,2,20230927,2,574.12,1148.24
5201,2,2,20230224,1,621.26,621.26
5202,2,2,20240529,1,297.9,297.9
5203,4,3,20230120,6,1367.18,8203.08
5204,3,2,20230408,3,450.25,1350.75
5205,1,3,20240223,3,65.28,195.84
5206,4,1,20230920,2,489.68,979.36
5207,3,5,20240216,3,53.16,159.48
5208,4,2,20240615,4,1276.99,5107.96
5209,2,2,20231012,3,1283.0,3849.0
5210,1,1,20240824,6,367.36,2204.16
5211,2,2,20240122,3,94.61,283.83
5212,2,1,20240920,2,1442.3,2884.6
5213,1,1,20230920,2,1143.29,2286.58
5214,5,3,20230414,4,354.85,1419.4
5215,2,2,20240613,3,561.34,1684.02
5216,4,1,20240904,4,258.53,1034.12
5217,3,3,20231208,7,1026.93,7188.51
5218,2,2,20240214,5,298.86,1494.3000000000002
5219,3,3,20230106,8,656.59,5252.72
5220,2,3,20231002,7,658.36,4608.52
5221,2,1,20240409,6,390.09,2340.54
5222,4,2,20240717,5,1001.26,5006.3
5223,3,2,20231231,8,1249.81,9998.48
5224,4,1,20240128,6,1040.33,6241.98
5225,4,3,20230309,6,855.01,5130.0599999999995
5226,3,4,20240114,7,1441.65,10091.550000000001
5227,2,5,20240302,1,938.89,938.89
5228,4,3,20240114,2,418.24,836.48
5229,2,2,20241215,7,1277.27,8940.89
5230,3,2,20231005,5,1320.28,6601.4
5231,4,4,20231213,6,1008.71,6052.26
5232,2,5,20241011,7,212.74,1489.18
5233,5,5,20230607,6,1128.21,6769.26
5234,3,2,20240829,7,753.43,5274.009999999999
5235,2,3,20230325,2,524.66,1049.32
5236,2,4,20241002,7,1427.58,9993.06
5237,5,2,20241106,6,425.39,2552.34
5238,3,4,20240315,6,762.81,4576.86
5239,2,5,20230414,1,634.11,634.11
5240,4,5,20240426,3,461.65,1384.9499999999998
5241,5,2,20231229,2,637.54,1275.08
5242,2,5,20240611,2,174.72,349.44
5243,2,4,20230124,2,68.11,136.22
5244,4,2,20230302,8,217.93,1743.44
5245,4,2,20231008,1,1415.9,1415.9
5246,5,5,20240721,7,1226.41,8584.87
5247,1,5,20231009,3,595.23,1785.69
5248,5,2,20230506,2,219.43,438.86
5249,3,4,20231101,4,898.43,3593.72
5250,4,4,20231012,3,501.89,1505.67
5251,2,5,20241220,3,598.19,1794.5700000000002
5252,3,3,20230715,7,327.54,2292.78
5253,5,1,20240822,8,229.57,1836.56
5254,5,3,20240809,1,342.47,342.47
5255,3,5,20230423,2,1490.38,2980.76
5256,2,4,20240803,7,1084.94,7594.58
5257,4,1,20241119,7,690.96,4836.72
5258,1,4,20230814,4,347.21,1388.84
5259,5,1,20240203,1,179.7,179.7
5260,1,2,20240807,6,1183.27,7099.62
5261,1,1,20230910,7,1169.7,8187.900000000001
5262,5,5,20230204,5,1103.79,5518.95
5263,1,2,20231006,4,366.65,1466.6
5264,2,4,20241103,7,1254.02,8778.14
5265,2,3,20240730,2,440.13,880.26
5266,5,3,20230314,2,1099.35,2198.7
5267,4,4,20230915,4,80.6,322.4
5268,5,1,20231017,2,615.67,1231.34
5269,5,5,20230218,2,1163.2,2326.4
5270,3,2,20240729,1,247.02,247.02
5271,4,4,20240711,2,621.19,1242.38
5272,1,1,20230528,1,388.51,388.51
5273,1,2,20231204,5,765.37,3826.85
5274,3,5,20230303,5,1335.03,6675.15
5275,2,3,20230304,4,135.16,540.64
5276,4,5,20240828,2,741.35,1482.7
5277,1,2,20231128,7,111.67,781.69
5278,4,1,20230429,2,1191.31,2382.62
5279,2,2,20231113,2,884.88,1769.76
5280,1,2,20241116,5,1361.66,6808.3
5281,1,2,20230503,2,451.76,903.52
5282,2,5,20231103,8,1280.35,10242.8
5283,3,2,20230318,8,1402.48,11219.84
5284,5,2,20240606,7,727.74,5094.18
5285,3,4,20240314,7,459.48,3216.36
5286,2,5,20230323,2,377.29,754.58
5287,1,4,20230424,5,931.63,4658.15
5288,4,1,20241018,5,274.75,1373.75
5289,2,1,20230219,6,443.84,2663.04
5290,1,2,20230812,2,1382.12,2764.24
5291,3,1,20240319,7,905.3,6337.099999999999
5292,2,4,20230917,2,624.62,1249.24
5293,3,3,20230629,3,1497.55,4492.65
5294,4,3,20241010,2,27.97,55.94
5295,3,3,20230308,8,1087.98,8703.84
5296,4,5,20240103,5,792.88,3964.4
5297,4,4,20240904,5,772.36,3861.8
5298,2,1,20240828,1,569.64,569.64
5299,3,4,20241110,8,538.11,4304.88
5300,4,2,20240531,6,561.99,3371.94
5301,3,2,20230330,3,686.18,2058.54
5302,4,2,20241031,7,621.21,4348.47
5303,3,4,20240127,6,63.19,379.14
5304,1,4,20230326,1,1003.42,1003.42
5305,3,3,20230106,2,1262.28,2524.56
5306,4,5,20230924,7,1295.19,9066.33
5307,1,5,20230416,8,1172.59,9380.72
5308,1,1,20240905,7,628.54,4399.78
5309,1,3,20240703,2,741.65,1483.3
5310,2,1,20230716,8,626.27,5010.16
5311,5,1,20241106,2,542.98,1085.96
5312,2,2,20230601,4,235.67,942.68
5313,2,2,20240702,3,443.77,1331.31
5314,3,4,20240622,6,1302.83,7816.98
5315,2,3,20231007,5,72.13,360.65
5316,1,1,20230429,5,692.25,3461.25
5317,2,3,20230910,2,1064.18,2128.36
5318,3,1,20240329,6,311.5,1869.0
5319,2,2,20230108,3,1387.22,4161.66
5320,4,3,20241111,2,968.35,1936.7
5321,3,4,20240420,1,908.22,908.22
5322,5,2,20240707,1,213.25,213.25
5323,1,1,20230415,1,1345.06,1345.06
5324,5,3,20230321,6,382.81,2296.86
5325,5,3,20240606,3,1185.3,3555.8999999999996
5326,1,3,20240224,5,717.56,3587.7999999999997
5327,4,3,20230629,3,837.14,2511.42
5328,1,5,20230816,4,58.29,233.16
5329,3,4,20230821,1,1018.69,1018.69
5330,4,5,20230410,2,1009.76,2019.52
5331,2,5,20230903,8,394.61,3156.88
5332,4,5,20231206,1,495.43,495.43
5333,5,3,20240117,6,1374.58,8247.48
5334,5,5,20230122,5,1054.36,5271.799999999999
5335,5,3,20230101,3,874.47,2623.41
5336,4,5,20230220,7,860.5,6023.5
5337,3,3,20240710,3,791.74,2375.2200000000003
5338,4,1,20230219,7,123.35,863.4499999999999
5339,4,3,20230828,7,703.05,4921.349999999999
5340,4,3,20230214,6,679.98,4079.88
5341,1,4,20240229,6,237.25,1423.5
5342,1,2,20230312,7,1004.23,7029.610000000001
5343,3,5,20230814,1,231.52,231.52
5344,1,5,20240213,5,311.82,1559.1
5345,5,5,20240212,3,969.22,2907.66
5346,3,3,20240525,5,703.25,3516.25
5347,2,3,20241122,1,808.97,808.97
5348,2,2,20230628,3,1353.91,4061.7300000000005
5349,2,3,20231008,1,1156.02,1156.02
5350,1,4,20231205,3,479.03,1437.09
5351,3,2,20231202,7,910.52,6373.639999999999
5352,5,3,20240821,6,701.34,4208.04
5353,1,4,20240730,3,1255.29,3765.87
5354,4,1,20240113,3,434.39,1303.17
5355,4,1,20230807,4,1495.21,5980.84
5356,2,2,20231026,6,1021.59,6129.54
5357,3,2,20231126,4,1276.28,5105.12
5358,5,2,20231014,7,358.88,2512.16
5359,1,2,20241207,7,603.66,4225.62
5360,5,5,20230412,2,677.87,1355.74
5361,4,3,20230515,3,910.35,2731.05
5362,1,3,20240708,2,625.72,1251.44
5363,2,1,20240827,6,1034.63,6207.780000000001
5364,2,4,20240501,7,916.08,6412.56
5365,1,4,20231230,4,1479.65,5918.6
5366,1,2,20240823,2,1262.53,2525.06
5367,2,5,20240102,1,470.55,470.55
5368,1,2,20230408,3,91.5,274.5
5369,5,1,20241020,2,875.27,1750.54
5370,2,2,20240516,6,938.02,5628.12
5371,5,4,20230103,2,915.46,1830.92
5372,1,1,20241025,3,1070.38,3211.1400000000003
5373,3,4,20230708,2,580.75,1161.5
5374,3,4,20230307,5,1057.52,5287.6
5375,5,3,20231113,6,1455.5,8733.0
5376,1,4,20231020,3,359.68,1079.04
5377,3,2,20230326,3,1120.78,3362.34
5378,4,4,20240701,8,1376.17,11009.36
5379,1,3,20240327,6,580.85,3485.1000000000004
5380,3,2,20230502,8,43.95,351.6
5381,5,3,20240921,6,313.82,1882.92
5382,1,1,20240314,8,1461.7,11693.6
5383,4,4,20230701,6,111.16,666.96
5384,4,4,20240812,2,209.41,418.82
5385,2,5,20241025,2,1236.52,2473.04
5386,3,4,20230317,1,625.0,625.0
5387,5,1,20230312,3,219.77,659.3100000000001
5388,1,4,20241127,8,948.44,7587.52
5389,4,1,20240504,7,953.07,6671.490000000001
5390,4,2,20230604,6,387.96,2327.7599999999998
5391,2,4,20240822,2,820.25,1640.5
5392,2,1,20241013,3,583.36,1750.08
5393,5,3,20240524,6,635.78,3814.68
5394,1,1,20240912,5,1272.56,6362.799999999999
5395,3,2,20230908,1,84.06,84.06
5396,4,3,20240704,4,865.45,3461.8
5397,5,2,20230316,4,1061.98,4247.92
5398,2,2,20240905,5,670.1,3350.5
5399,5,4,20230510,7,928.59,6500.13
5400,4,5,20241105,5,177.34,886.7
5401,5,2,20240806,8,633.78,5070.24
5402,1,3,20230523,4,1381.04,5524.16
5403,1,1,20241114,2,1173.94,2347.88
5404,1,4,20240314,6,266.41,1598.46
5405,4,3,20230814,3,660.85,1982.5500000000002
5406,3,1,20231014,3,744.58,2233.7400000000002
5407,3,3,20230912,4,1444.3,5777.2
5408,4,3,20240131,7,488.17,3417.19
5409,5,4,20240327,7,408.76,2861.3199999999997
5410,5,3,20231013,7,260.62,1824.3400000000001
5411,5,3,20230123,6,1249.93,7499.58
5412,3,4,20240228,3,489.48,1468.44
5413,5,2,20240630,7,507.31,3551.17
5414,3,1,20230225,3,1232.17,3696.51
5415,4,2,20241229,8,1316.83,10534.64
5416,4,2,20241220,4,1116.05,4464.2
5417,1,5,20230809,8,886.85,7094.8
5418,3,3,20240812,3,132.6,397.79999999999995
5419,1,3,20241103,7,1306.3,9144.1
5420,3,1,20230720,3,242.33,726.99
5421,3,4,20241207,8,836.4,6691.2
5422,1,3,20240803,6,1459.39,8756.34
5423,4,2,20240616,6,196.42,1178.52
5424,3,1,20230824,8,60.74,485.92
5425,5,5,20240408,3,163.07,489.21
5426,5,2,20241022,4,309.78,1239.12
5427,2,1,20240209,5,492.07,2460.35
5428,4,4,20230721,8,42.33,338.64
5429,4,2,20240616,3,1276.84,3830.5199999999995
5430,4,2,20230522,1,191.42,191.42
5431,2,1,20241123,1,1339.73,1339.73
5432,5,3,20230917,5,211.59,1057.95
5433,5,2,20230806,4,1489.46,5957.84
5434,4,4,20240605,7,58.84,411.88
5435,2,5,20241015,7,760.68,5324.759999999999
5436,1,2,20231210,7,37.87,265.09
5437,3,5,20240905,5,1338.71,6693.55
5438,2,1,20231014,6,1377.91,8267.460000000001
5439,5,1,20230530,2,1303.95,2607.9
5440,3,5,20230406,6,1151.31,6907.86
5441,5,2,20241030,6,98.63,591.78
5442,1,1,20231026,2,1350.91,2701.82
5443,4,1,20240627,8,533.85,4270.8
5444,1,5,20240620,1,344.69,344.69
5445,5,5,20241015,1,446.62,446.62
5446,1,1,20230905,5,115.62,578.1
5447,1,3,20240605,7,592.82,4149.740000000001
5448,3,1,20230715,4,1254.62,5018.48
5449,5,1,20230811,5,784.7,3923.5
5450,4,3,20240601,8,496.59,3972.72
5451,1,2,20230113,1,946.09,946.09
5452,1,4,20240403,6,587.61,3525.66
5453,1,4,20230206,8,834.65,6677.2
5454,1,5,20240418,1,253.28,253.28
5455,1,4,20230416,4,738.51,2954.04
5456,4,1,20240203,2,564.58,1129.16
5457,4,5,20240805,7,191.41,1339.87
5458,5,4,20240816,7,671.85,4702.95
5459,5,2,20230309,4,260.75,1043.0
5460,4,1,20231207,6,1300.64,7803.84
5461,5,2,20240101,6,304.65,1827.8999999999999
5462,5,1,20240326,6,647.42,3884.5199999999995
5463,2,5,20230903,6,389.2,2335.2
5464,2,5,20240202,3,441.38,1324.1399999999999
5465,4,2,20241218,2,715.48,1430.96
5466,4,3,20231205,1,123.14,123.14
5467,5,3,20240511,7,655.94,4591.58
5468,5,2,20230727,1,1226.81,1226.81
5469,1,2,20240418,6,326.65,1959.8999999999999
5470,2,4,20240727,7,659.25,4614.75
5471,2,3,20240115,6,127.71,766.26
5472,1,2,20240614,6,210.53,1263.18
5473,3,3,20230902,7,182.08,1274.5600000000002
5474,1,5,20230108,8,1231.82,9854.56
5475,5,5,20230109,8,209.47,1675.76
5476,4,2,20240501,3,1426.44,4279.32
5477,4,4,20240528,2,203.28,406.56
5478,3,2,20240507,6,214.2,1285.1999999999998
5479,5,4,20240909,4,26.62,106.48
5480,1,1,20230530,8,1363.42,10907.36
5481,1,1,20231013,3,1081.58,3244.74
5482,2,2,20240515,5,1020.83,5104.150000000001
5483,2,1,20240510,6,1114.82,6688.92
5484,4,4,20241229,2,1142.15,2284.3
5485,4,1,20240109,8,184.8,1478.4
5486,5,4,20240217,6,1163.52,6981.12
5487,4,4,20240916,5,85.02,425.09999999999997
5488,4,5,20230930,4,312.29,1249.16
5489,1,1,20231016,6,249.7,1498.1999999999998
5490,2,4,20240414,6,314.51,1887.06
5491,5,2,20230401,3,212.6,637.8
5492,5,1,20240930,5,384.72,1923.6000000000001
5493,1,4,20231019,1,558.72,558.72
5494,4,2,20230427,7,98.85,691.9499999999999
5495,3,4,20231203,2,146.86,293.72
5496,1,1,20241226,1,127.13,127.13
5497,2,4,20230203,1,70.33,70.33
5498,2,4,20230802,6,851.77,5110.62
5499,3,4,20240723,6,906.86,5441.16
5500,2,2,20240527,6,451.31,2707.86
5501,2,3,20240906,8,1344.29,10754.32
5502,2,1,20240428,5,866.42,4332.099999999999
5503,5,1,20241228,5,592.0,2960.0
5504,5,4,20241126,7,1283.27,8982.89
5505,2,2,20230404,1,1317.98,1317.98
5506,4,2,20230530,7,649.34,4545.38
5507,5,2,20231208,5,604.45,3022.25
5508,3,5,20240525,3,1483.04,4449.12
5509,2,3,20230205,1,83.11,83.11
5510,2,1,20230330,7,1004.5,7031.5
5511,3,4,20240826,1,496.45,496.45
5512,1,5,20230527,6,437.71,2626.2599999999998
5513,4,1,20230727,7,1432.68,10028.76
5514,1,2,20240306,4,497.4,1989.6
5515,2,4,20230402,4,1222.44,4889.76
5516,1,1,20240622,1,894.27,894.27
5517,5,5,20240330,4,122.3,489.2
5518,5,1,20231114,1,1219.07,1219.07
5519,5,1,20230825,3,801.92,2405.7599999999998
5520,3,3,20240906,2,519.28,1038.56
5521,2,5,20230824,1,941.92,941.92
5522,1,3,20240303,4,959.2,3836.8
5523,4,1,20240208,4,1161.21,4644.84
5524,2,5,20230326,1,779.97,779.97
5525,2,2,20231224,7,791.87,5543.09
5526,5,3,20230920,8,1343.84,10750.72
5527,4,1,20230814,6,1369.26,8215.56
5528,1,1,20241128,1,1469.73,1469.73
5529,5,2,20240919,4,37.34,149.36
5530,4,4,20240925,4,916.87,3667.48
5531,5,3,20240821,3,164.63,493.89
5532,1,3,20240912,3,1009.22,3027.66
5533,2,4,20231231,7,1106.83,7747.8099999999995
5534,1,1,20240313,7,1223.13,8561.91
5535,4,1,20230509,8,731.11,5848.88
5536,5,5,20230830,4,628.52,2514.08
5537,4,5,20241101,6,61.25,367.5
5538,4,2,20230626,8,1388.37,11106.96
5539,5,2,20240321,3,652.04,1956.12
5540,4,5,20241205,1,865.57,865.57
5541,2,4,20240209,7,151.3,1059.1000000000001
5542,3,2,20241018,3,836.69,2510.07
5543,5,5,20240817,1,709.1,709.1
5544,5,2,20230419,6,859.26,5155.5599999999995
5545,2,3,20240506,6,943.17,5659.0199999999995
5546,4,2,20240909,7,501.01,3507.0699999999997
5547,4,4,20230712,5,61.78,308.9
5548,5,3,20230316,1,492.7,492.7
5549,3,1,20240201,8,186.31,1490.48
5550,3,4,20230523,4,868.19,3472.76
5551,5,3,20230406,7,542.61,3798.27
5552,5,5,20230427,8,143.41,1147.28
5553,3,5,20241029,7,83.08,581.56
5554,3,1,20230708,1,1084.64,1084.64
5555,3,3,20240402,3,796.21,2388.63
5556,5,4,20230220,6,968.19,5809.14
5557,2,1,20230119,3,894.73,2684.19
5558,1,1,20230114,3,526.35,1579.0500000000002
5559,1,5,20230206,7,1257.53,8802.71
5560,4,3,20230124,3,868.14,2604.42
5561,4,5,20230705,6,245.12,1470.72
5562,2,2,20230804,4,626.91,2507.64
5563,1,5,20230212,1,592.05,592.05
5564,1,4,20230520,4,54.22,216.88
5565,3,2,20240309,7,985.53,6898.71
5566,2,3,20240425,8,561.13,4489.04
5567,3,1,20241207,6,754.86,4529.16
5568,1,3,20241110,5,601.77,3008.85
5569,5,3,20240522,7,1025.48,7178.360000000001
5570,3,1,20240519,7,825.56,5778.92
5571,2,3,20240117,5,398.4,1992.0
5572,2,3,20231015,6,1093.72,6562.32
5573,4,4,20240610,7,547.06,3829.4199999999996
5574,2,3,20240729,4,1185.16,4740.64
5575,2,3,20240302,7,954.22,6679.54
5576,4,2,20231103,7,1468.49,10279.43
5577,5,3,20241109,4,252.53,1010.12
5578,4,4,20230105,6,798.67,4792.0199999999995
5579,5,5,20241028,5,384.46,1922.3
5580,4,5,20241026,4,993.91,3975.64
5581,3,3,20240316,4,1310.12,5240.48
5582,5,3,20231109,1,550.15,550.15
5583,3,1,20230202,6,1491.93,8951.58
5584,5,2,20230619,5,616.32,3081.6000000000004
5585,1,1,20230626,8,315.68,2525.44
5586,5,2,20240402,1,1052.99,1052.99
5587,2,4,20240827,3,1270.69,3812.07
5588,3,3,20241203,6,1008.76,6052.5599999999995
5589,1,2,20230522,1,118.57,118.57
5590,3,5,20230209,6,187.16,1122.96
5591,2,1,20230124,5,1488.87,7444.349999999999
5592,2,5,20231218,2,484.69,969.38
5593,2,1,20240902,3,1365.56,4096.68
5594,3,2,20240927,4,1132.13,4528.52
5595,3,2,20230413,2,1201.29,2402.58
5596,1,2,20240812,4,993.81,3975.24
5597,1,3,20230709,3,616.63,1849.8899999999999
5598,4,3,20241122,3,838.26,2514.7799999999997
5599,4,2,20230222,6,188.74,1132.44
5600,5,3,20230717,8,354.58,2836.64
5601,5,3,20230324,6,456.52,2739.12
5602,3,4,20241002,1,1202.32,1202.32
5603,1,5,20230322,4,503.16,2012.64
5604,4,3,20231117,6,1247.48,7484.88
5605,2,4,20240303,1,1387.61,1387.61
5606,2,4,20230421,3,827.13,2481.39
5607,4,4,20230914,4,389.99,1559.96
5608,4,1,20241114,3,1272.64,3817.92
5609,3,4,20230620,6,1445.9,8675.400000000001
5610,4,3,20240310,2,281.35,562.7
5611,1,5,20240607,5,800.44,4002.2000000000003
5612,4,4,20240928,3,45.82,137.46
5613,1,4,20240317,4,148.66,594.64
5614,2,1,20240904,4,1386.35,5545.4
5615,3,1,20230302,7,1123.48,7864.360000000001
5616,3,3,20240922,1,1075.61,1075.61
5617,5,5,20230509,3,1378.59,4135.7699999999995
5618,4,4,20230413,4,1023.13,4092.52
5619,2,2,20240627,5,1177.93,5889.650000000001
5620,5,5,20231219,1,480.15,480.15
5621,1,3,20240114,3,109.35,328.04999999999995
5622,5,2,20230217,7,464.23,3249.61
5623,2,5,20230901,3,1183.51,3550.5299999999997
5624,1,2,20240106,5,220.46,1102.3
5625,3,4,20240912,7,713.17,4992.19
5626,5,1,20231027,2,1084.54,2169.08
5627,5,1,20230718,5,952.35,4761.75
5628,1,5,20230912,4,979.17,3916.68
5629,4,5,20230328,6,356.91,2141.46
5630,1,2,20241125,8,738.38,5907.04
5631,1,3,20241130,1,626.8,626.8
5632,5,1,20240204,8,917.31,7338.48
5633,3,1,20230615,8,340.1,2720.8
5634,5,1,20240921,7,233.35,1633.45
5635,1,1,20240925,8,362.17,2897.36
5636,2,2,20230910,2,900.71,1801.42
5637,4,5,20240329,2,1185.6,2371.2
5638,2,4,20230427,7,1172.57,8207.99
5639,1,3,20241129,3,858.2,2574.6000000000004
5640,4,4,20231027,1,677.05,677.05
5641,3,5,20230721,2,575.41,1150.82
5642,1,3,20230111,5,493.75,2468.75
5643,2,1,20240122,3,1169.77,3509.31
5644,5,2,20230205,8,843.55,6748.4
5645,2,3,20230624,6,1323.73,7942.38
5646,5,3,20240211,7,692.57,4847.990000000001
5647,1,2,20240911,1,426.5,426.5
5648,2,3,20240415,7,1035.15,7246.050000000001
5649,3,3,20230530,2,816.29,1632.58
5650,2,4,20230907,2,90.86,181.72
5651,5,2,20230219,8,279.47,2235.76
5652,3,1,20240120,4,385.74,1542.96
5653,1,1,20230103,5,260.53,1302.6499999999999
5654,1,2,20230830,3,558.45,1675.3500000000001
5655,2,1,20230320,4,1035.58,4142.32
5656,4,5,20241014,2,1092.41,2184.82
5657,4,2,20230901,7,1265.62,8859.34
5658,5,5,20241219,2,981.56,1963.12
5659,4,2,20240422,7,910.34,6372.38
5660,5,5,20240314,5,980.82,4904.1
5661,4,2,20231229,1,88.04,88.04
5662,2,1,20230413,5,1055.66,5278.3
5663,1,4,20240320,1,698.71,698.71
5664,2,3,20230129,6,1310.26,7861.5599999999995
5665,5,5,20230810,6,178.69,1072.1399999999999
5666,4,1,20230423,6,144.37,866.22
5667,5,1,20231108,5,1202.86,6014.299999999999
5668,3,3,20240428,6,644.97,3869.82
5669,2,5,20240203,7,532.57,3727.9900000000002
5670,1,5,20240525,3,693.94,2081.82
5671,1,2,20241201,8,683.07,5464.56
5672,1,5,20240311,7,1131.37,7919.589999999999
5673,2,5,20230518,6,616.17,3697.0199999999995
5674,4,4,20230126,8,827.26,6618.08
5675,3,3,20230411,8,331.02,2648.16
5676,2,5,20230217,8,1127.47,9019.76
5677,2,2,20231023,4,1038.9,4155.6
5678,4,1,20240205,5,463.25,2316.25
5679,4,2,20230812,8,650.79,5206.32
5680,1,3,20240413,2,130.64,261.28
